"submission_date","created_at","date_diff"
"04/11/2020","04/12/2020 12:00:00 AM",-1
"05/13/2020","05/14/2020 12:00:00 AM",-1
"04/23/2021","04/24/2021 12:00:00 AM",-1
"02/22/2022","02/23/2022 03:07:10 PM",-1
"04/30/2021","05/01/2021 01:43:22 PM",-1
"01/12/2022","01/13/2022 02:34:51 PM",-1
"03/13/2021","03/14/2021 01:53:25 PM",-1
"10/08/2021","10/09/2021 01:32:02 PM",-1
"03/21/2021","03/22/2021 01:57:09 PM",-1
"01/15/2021","01/16/2021 02:46:10 PM",-1
"02/23/2022","02/24/2022 02:32:28 PM",-1
"04/13/2021","04/14/2021 02:34:57 PM",-1
"01/03/2022","01/04/2022 02:43:16 PM",-1
"08/01/2021","08/02/2021 02:03:57 PM",-1
"03/14/2021","03/15/2021 02:03:45 PM",-1
"07/14/2021","07/15/2021 02:29:47 PM",-1
"05/01/2021","05/02/2021 02:13:07 PM",-1
"03/28/2021","03/29/2021 01:48:56 PM",-1
"08/11/2021","08/12/2021 03:05:21 PM",-1
"07/25/2020","07/26/2020 03:17:16 PM",-1
"02/04/2022","02/05/2022 02:28:34 PM",-1
"04/02/2021","04/03/2021 01:51:09 PM",-1
"11/28/2020","11/29/2020 02:49:08 PM",-1
"08/03/2021","08/04/2021 03:17:10 PM",-1
"12/14/2021","12/15/2021 02:52:52 PM",-1
"07/29/2021","07/30/2021 02:36:41 PM",-1
"07/22/2021","07/23/2021 01:48:31 PM",-1
"07/14/2020","07/15/2020 12:00:00 AM",-1
"06/24/2020","06/25/2020 02:07:27 PM",-1
"10/07/2021","10/08/2021 01:43:16 PM",-1
"03/09/2021","03/10/2021 02:58:31 PM",-1
"05/09/2021","05/10/2021 02:15:36 PM",-1
"06/13/2021","06/14/2021 03:07:59 PM",-1
"02/28/2021","03/01/2021 03:21:38 PM",-1
"06/19/2020","06/20/2020 02:15:45 PM",-1
"06/10/2021","06/11/2021 02:20:54 PM",-1
"08/07/2021","08/08/2021 12:00:00 AM",-1
"11/02/2020","11/03/2020 02:57:05 PM",-1
"03/05/2021","03/06/2021 12:00:00 AM",-1
"07/11/2020","07/12/2020 03:13:57 PM",-1
"01/25/2022","01/26/2022 03:12:02 PM",-1
"07/15/2021","07/16/2021 02:03:13 PM",-1
"09/08/2021","09/09/2021 02:36:12 PM",-1
"02/25/2022","02/26/2022 02:15:52 PM",-1
"08/24/2021","08/25/2021 01:58:33 PM",-1
"11/17/2021","11/18/2021 04:58:36 PM",-1
"09/26/2020","09/27/2020 01:39:49 PM",-1
"05/13/2020","05/14/2020 05:25:44 PM",-1
"02/06/2021","02/07/2021 02:46:31 PM",-1
"06/07/2021","06/08/2021 03:05:30 PM",-1
"02/13/2022","02/14/2022 02:48:15 PM",-1
"12/02/2021","12/03/2021 03:05:46 PM",-1
"11/01/2020","11/02/2020 02:53:09 PM",-1
"05/19/2021","05/20/2021 03:08:06 PM",-1
"02/10/2021","02/11/2021 12:00:00 AM",-1
"08/05/2021","08/06/2021 02:53:58 PM",-1
"04/09/2021","04/10/2021 01:45:46 PM",-1
"01/29/2021","01/30/2021 02:43:11 PM",-1
"07/24/2021","07/25/2021 12:00:00 AM",-1
"11/07/2021","11/08/2021 03:35:12 PM",-1
"03/24/2021","03/25/2021 02:25:23 PM",-1
"08/23/2020","08/24/2020 01:54:34 PM",-1
"10/11/2021","10/12/2021 02:00:10 PM",-1
"04/06/2021","04/07/2021 02:25:43 PM",-1
"08/18/2020","08/19/2020 02:23:51 PM",-1
"05/11/2021","05/12/2021 02:33:56 PM",-1
"06/11/2021","06/12/2021 02:13:34 PM",-1
"07/27/2021","07/28/2021 01:51:39 PM",-1
"05/27/2020","05/28/2020 03:12:25 PM",-1
"08/19/2021","08/20/2021 01:21:34 PM",-1
"09/27/2021","09/28/2021 02:30:08 PM",-1
"01/19/2022","01/20/2022 03:22:04 PM",-1
"07/18/2020","07/19/2020 03:05:47 PM",-1
"03/05/2020","03/06/2020 12:00:00 AM",-1
"09/07/2021","09/08/2021 03:20:52 PM",-1
"03/06/2022","03/07/2022 03:00:11 PM",-1
"05/31/2021","06/01/2021 03:18:33 PM",-1
"06/07/2020","06/08/2020 02:55:08 PM",-1
"08/09/2020","08/10/2020 02:23:35 PM",-1
"09/23/2021","09/24/2021 01:56:18 PM",-1
"07/07/2021","07/08/2021 02:26:57 PM",-1
"08/12/2020","08/13/2020 02:12:28 PM",-1
"03/10/2021","03/11/2021 03:36:21 PM",-1
"06/13/2020","06/14/2020 02:19:43 PM",-1
"01/27/2022","01/28/2022 02:17:23 PM",-1
"08/18/2021","08/19/2021 03:10:12 PM",-1
"11/07/2020","11/08/2020 02:40:34 PM",-1
"10/10/2021","10/11/2021 02:09:22 PM",-1
"09/05/2021","09/06/2021 02:27:21 PM",-1
"10/29/2020","10/30/2020 01:37:23 PM",-1
"09/27/2021","09/28/2021 02:30:08 PM",-1
"12/20/2020","12/21/2020 02:39:53 PM",-1
"06/27/2020","06/28/2020 02:59:02 PM",-1
"12/27/2021","12/28/2021 05:00:54 PM",-1
"11/08/2021","11/09/2021 03:49:35 PM",-1
"03/03/2021","03/04/2021 12:00:00 AM",-1
"09/29/2021","09/30/2021 02:57:48 PM",-1
"07/17/2020","07/18/2020 04:14:26 PM",-1
"10/07/2020","10/08/2020 01:56:57 PM",-1
"10/19/2020","10/20/2020 12:00:00 AM",-1
"02/08/2022","02/09/2022 02:50:57 PM",-1
"01/20/2022","01/21/2022 02:36:23 PM",-1
"11/08/2020","11/09/2020 02:38:54 PM",-1
"04/14/2021","04/15/2021 01:58:27 PM",-1
"10/13/2021","10/14/2021 02:14:59 PM",-1
"06/08/2021","06/09/2021 02:26:44 PM",-1
"01/12/2022","01/13/2022 02:34:51 PM",-1
"07/11/2021","07/12/2021 02:22:55 PM",-1
"05/01/2021","05/02/2021 02:13:07 PM",-1
"07/06/2021","07/07/2021 02:48:49 PM",-1
"10/15/2020","10/16/2020 01:33:55 PM",-1
"07/18/2020","07/19/2020 03:05:47 PM",-1
"12/14/2020","12/15/2020 02:39:02 PM",-1
"07/18/2020","07/19/2020 03:05:47 PM",-1
"09/16/2021","09/17/2021 01:28:36 PM",-1
"01/30/2022","01/31/2022 04:55:36 PM",-1
"09/09/2021","09/10/2021 02:35:13 PM",-1
"07/30/2021","07/31/2021 01:56:41 PM",-1
"06/10/2020","06/11/2020 02:48:51 PM",-1
"02/21/2021","02/22/2021 02:53:38 PM",-1
"02/14/2022","02/15/2022 03:38:24 PM",-1
"10/20/2021","10/21/2021 01:44:20 PM",-1
"05/15/2020","05/16/2020 03:46:44 PM",-1
"01/09/2021","01/10/2021 04:10:55 PM",-1
"02/27/2022","02/28/2022 02:56:19 PM",-1
"12/12/2021","12/13/2021 03:27:15 PM",-1
"02/03/2022","02/04/2022 03:29:18 PM",-1
"02/15/2021","02/16/2021 02:53:06 PM",-1
"12/02/2020","12/03/2020 03:21:08 PM",-1
"08/29/2020","08/30/2020 02:49:52 PM",-1
"10/27/2021","10/28/2021 02:08:30 PM",-1
"02/09/2022","02/10/2022 02:57:07 PM",-1
"10/27/2021","10/28/2021 02:08:30 PM",-1
"09/07/2020","09/08/2020 02:47:00 PM",-1
"01/26/2022","01/27/2022 02:52:03 PM",-1
"07/12/2021","07/13/2021 02:26:25 PM",-1
"11/22/2021","11/23/2021 02:18:53 PM",-1
"09/02/2020","09/03/2020 02:18:16 PM",-1
"11/30/2021","12/01/2021 03:57:34 PM",-1
"01/30/2022","01/31/2022 04:55:36 PM",-1
"10/28/2020","10/29/2020 02:11:33 PM",-1
"03/09/2022","03/10/2022 02:27:26 PM",-1
"08/10/2020","08/11/2020 02:16:27 PM",-1
"12/06/2021","12/07/2021 02:35:03 PM",-1
"06/02/2021","06/03/2021 03:22:54 PM",-1
"09/16/2020","09/17/2020 01:45:45 PM",-1
"12/08/2021","12/09/2021 02:45:23 PM",-1
"09/07/2021","09/08/2021 03:20:52 PM",-1
"11/16/2020","11/17/2020 02:52:47 PM",-1
"07/08/2021","07/09/2021 01:56:56 PM",-1
"05/01/2021","05/02/2021 02:13:07 PM",-1
"06/23/2020","06/24/2020 03:03:27 PM",-1
"04/09/2021","04/10/2021 01:45:46 PM",-1
"11/10/2020","11/11/2020 03:15:25 PM",-1
"09/23/2020","09/24/2020 01:54:02 PM",-1
"10/08/2020","10/09/2020 01:43:36 PM",-1
"01/21/2022","01/22/2022 02:22:36 PM",-1
"07/13/2021","07/14/2021 02:14:34 PM",-1
"04/22/2021","04/23/2021 01:57:50 PM",-1
"06/16/2021","06/17/2021 02:38:09 PM",-1
"08/31/2021","09/01/2021 02:27:14 PM",-1
"08/02/2021","08/03/2021 02:29:23 PM",-1
"06/07/2020","06/08/2020 02:55:08 PM",-1
"03/05/2021","03/06/2021 03:08:48 PM",-1
"01/11/2021","01/12/2021 02:48:35 PM",-1
"06/18/2020","06/19/2020 03:01:11 PM",-1
"12/15/2021","12/16/2021 03:10:47 PM",-1
"07/28/2020","07/29/2020 02:34:46 PM",-1
"02/24/2022","02/25/2022 03:09:12 PM",-1
"02/10/2022","02/11/2022 02:35:19 PM",-1
"12/06/2021","12/07/2021 02:35:03 PM",-1
"06/05/2021","06/06/2021 01:36:52 PM",-1
"07/02/2020","07/03/2020 03:01:33 PM",-1
"11/13/2020","11/14/2020 02:44:40 PM",-1
"04/28/2020","04/29/2020 06:12:08 PM",-1
"08/09/2020","08/10/2020 02:23:35 PM",-1
"05/28/2020","05/29/2020 02:19:55 PM",-1
"06/28/2020","06/29/2020 02:37:31 PM",-1
"11/04/2021","11/05/2021 02:19:47 PM",-1
"08/13/2021","08/14/2021 02:46:52 PM",-1
"04/27/2021","04/28/2021 03:20:12 PM",-1
"07/05/2021","07/06/2021 01:52:24 PM",-1
"04/19/2021","04/20/2021 02:59:01 PM",-1
"09/12/2021","09/13/2021 02:26:59 PM",-1
"07/05/2020","07/06/2020 03:16:12 PM",-1
"08/29/2021","08/30/2021 02:26:22 PM",-1
"02/06/2021","02/07/2021 02:46:31 PM",-1
"04/27/2021","04/28/2021 03:20:12 PM",-1
"12/19/2020","12/20/2020 02:32:33 PM",-1
"05/22/2021","05/23/2021 01:37:59 PM",-1
"05/31/2020","06/01/2020 02:17:42 PM",-1
"03/20/2020","03/21/2020 12:00:00 AM",-1
"12/28/2020","12/29/2020 02:56:32 PM",-1
"10/01/2020","10/02/2020 01:40:08 PM",-1
"01/23/2021","01/24/2021 02:36:49 PM",-1
"06/14/2020","06/15/2020 02:33:03 PM",-1
"07/07/2020","07/08/2020 02:12:08 PM",-1
"09/26/2020","09/27/2020 01:39:49 PM",-1
"01/17/2021","01/18/2021 02:39:32 PM",-1
"02/01/2022","02/02/2022 03:18:51 PM",-1
"02/04/2021","02/05/2021 02:54:41 PM",-1
"06/15/2021","06/16/2021 03:10:20 PM",-1
"03/01/2021","03/02/2021 12:00:00 AM",-1
"10/10/2020","10/11/2020 01:47:22 PM",-1
"09/24/2020","09/25/2020 01:54:10 PM",-1
"11/16/2021","11/17/2021 04:09:28 PM",-1
"02/21/2022","02/22/2022 02:17:25 PM",-1
"05/19/2020","05/20/2020 03:28:26 PM",-1
"11/11/2021","11/12/2021 05:03:41 PM",-1
"09/05/2021","09/06/2021 02:27:21 PM",-1
"01/16/2022","01/17/2022 03:24:48 PM",-1
"01/14/2022","01/15/2022 02:59:30 PM",-1
"08/07/2020","08/08/2020 12:00:00 AM",-1
"08/22/2020","08/23/2020 02:15:28 PM",-1
"09/29/2020","09/30/2020 02:17:41 PM",-1
"08/22/2020","08/23/2020 02:15:28 PM",-1
"06/22/2021","06/23/2021 03:24:06 PM",-1
"02/20/2022","02/21/2022 08:43:30 PM",-1
"11/09/2021","11/10/2021 03:25:35 PM",-1
"02/10/2022","02/11/2022 02:35:19 PM",-1
"05/20/2020","05/21/2020 03:41:38 PM",-1
"01/16/2021","01/17/2021 03:43:14 PM",-1
"11/21/2021","11/22/2021 03:21:21 PM",-1
"07/08/2021","07/09/2021 01:56:56 PM",-1
"11/03/2020","11/04/2020 12:00:00 AM",-1
"06/24/2021","06/25/2021 03:01:46 PM",-1
"03/24/2021","03/25/2021 02:25:23 PM",-1
"09/21/2020","09/22/2020 01:51:57 PM",-1
"05/23/2020","05/24/2020 02:15:55 PM",-1
"11/01/2021","11/02/2021 01:48:33 PM",-1
"07/02/2020","07/03/2020 03:01:33 PM",-1
"06/07/2021","06/08/2021 03:05:30 PM",-1
"07/07/2021","07/08/2021 02:26:57 PM",-1
"12/11/2020","12/12/2020 02:59:37 PM",-1
"09/23/2021","09/24/2021 01:56:18 PM",-1
"05/28/2021","05/29/2021 01:33:02 PM",-1
"12/29/2021","12/30/2021 02:41:22 PM",-1
"10/24/2021","10/25/2021 05:00:46 PM",-1
"12/08/2021","12/09/2021 02:45:23 PM",-1
"06/18/2020","06/19/2020 03:01:11 PM",-1
"01/05/2022","01/06/2022 02:32:45 PM",-1
"11/14/2021","11/15/2021 03:24:41 PM",-1
"06/17/2021","06/18/2021 01:48:26 PM",-1
"07/21/2020","07/22/2020 02:51:28 PM",-1
"01/12/2022","01/13/2022 02:34:51 PM",-1
"12/10/2020","12/11/2020 03:06:51 PM",-1
"11/18/2020","11/19/2020 03:01:36 PM",-1
"02/14/2021","02/15/2021 02:46:24 PM",-1
"05/18/2021","05/19/2021 02:37:49 PM",-1
"10/01/2020","10/02/2020 01:40:08 PM",-1
"02/16/2022","02/17/2022 02:53:30 PM",-1
"10/12/2021","10/13/2021 02:39:10 PM",-1
"03/05/2021","03/06/2021 03:08:48 PM",-1
"01/07/2022","01/08/2022 02:31:47 PM",-1
"10/17/2021","10/18/2021 01:49:53 PM",-1
"09/10/2021","09/11/2021 01:20:03 PM",-1
"12/12/2020","12/13/2020 02:31:19 PM",-1
"08/12/2021","08/13/2021 01:45:25 PM",-1
"12/20/2021","12/21/2021 05:31:35 PM",-1
"08/31/2020","09/01/2020 02:09:34 PM",-1
"10/10/2021","10/11/2021 02:09:22 PM",-1
"11/14/2021","11/15/2021 03:24:41 PM",-1
"12/02/2021","12/03/2021 03:05:46 PM",-1
"06/03/2020","06/04/2020 03:03:31 PM",-1
"05/22/2021","05/23/2021 01:37:59 PM",-1
"09/23/2021","09/24/2021 01:56:18 PM",-1
"09/09/2020","09/10/2020 02:02:53 PM",-1
"10/12/2021","10/13/2021 02:39:10 PM",-1
"08/15/2020","08/16/2020 02:57:14 PM",-1
"08/03/2021","08/04/2021 03:17:10 PM",-1
"02/01/2021","02/02/2021 02:51:51 PM",-1
"01/21/2021","01/22/2021 02:51:49 PM",-1
"12/26/2021","12/27/2021 04:13:05 PM",-1
"01/11/2021","01/12/2021 12:00:00 AM",-1
"08/25/2020","08/26/2020 01:51:40 PM",-1
"03/28/2021","03/29/2021 01:48:56 PM",-1
"09/01/2021","09/02/2021 01:49:05 PM",-1
"01/04/2021","01/05/2021 03:00:42 PM",-1
"05/31/2020","06/01/2020 02:17:42 PM",-1
"06/24/2020","06/25/2020 02:07:27 PM",-1
"07/16/2021","07/17/2021 01:43:02 PM",-1
"10/06/2020","10/07/2020 01:45:01 PM",-1
"11/15/2020","11/16/2020 06:40:02 PM",-1
"07/09/2021","07/10/2021 02:17:36 PM",-1
"03/20/2021","03/21/2021 01:54:01 PM",-1
"08/30/2021","08/31/2021 02:57:22 PM",-1
"05/03/2021","05/04/2021 12:00:00 AM",-1
"01/15/2021","01/16/2021 02:46:10 PM",-1
"12/14/2020","12/15/2020 02:39:02 PM",-1
"11/07/2020","11/08/2020 02:40:34 PM",-1
"11/04/2021","11/05/2021 02:19:47 PM",-1
"12/26/2020","12/27/2020 02:44:47 PM",-1
"08/04/2021","08/05/2021 02:32:13 PM",-1
"08/29/2021","08/30/2021 02:26:22 PM",-1
"11/30/2021","12/01/2021 03:57:34 PM",-1
"08/08/2021","08/09/2021 02:44:15 PM",-1
"02/20/2022","02/21/2022 08:43:30 PM",-1
"01/02/2021","01/03/2021 02:53:25 PM",-1
"06/23/2020","06/24/2020 03:03:27 PM",-1
"08/24/2020","08/25/2020 02:02:54 PM",-1
"01/13/2021","01/14/2021 03:12:46 PM",-1
"02/13/2022","02/14/2022 02:48:15 PM",-1
"05/18/2020","05/19/2020 03:45:23 PM",-1
"03/08/2022","03/09/2022 02:28:56 PM",-1
"10/11/2021","10/12/2021 02:00:10 PM",-1
"06/16/2020","06/17/2020 03:06:04 PM",-1
"08/15/2021","08/16/2021 03:23:49 PM",-1
"12/10/2021","12/11/2021 02:24:24 PM",-1
"04/28/2020","04/29/2020 06:12:08 PM",-1
"07/20/2021","07/21/2021 02:18:34 PM",-1
"10/10/2020","10/11/2020 12:00:00 AM",-1
"10/15/2021","10/16/2021 01:26:43 PM",-1
"07/28/2020","07/29/2020 02:34:46 PM",-1
"12/15/2021","12/16/2021 03:10:47 PM",-1
"05/16/2020","05/17/2020 03:27:46 PM",-1
"09/05/2020","09/06/2020 02:09:04 PM",-1
"12/06/2020","12/07/2020 12:00:00 AM",-1
"03/10/2021","03/11/2021 03:36:21 PM",-1
"08/18/2020","08/19/2020 02:23:51 PM",-1
"12/01/2021","12/02/2021 02:35:20 PM",-1
"07/08/2020","07/09/2020 03:14:15 PM",-1
"03/16/2021","03/17/2021 02:24:24 PM",-1
"12/26/2021","12/27/2021 04:13:05 PM",-1
"02/12/2021","02/13/2021 02:50:08 PM",-1
"07/18/2021","07/19/2021 02:21:19 PM",-1
"12/23/2021","12/24/2021 02:15:59 PM",-1
"11/29/2021","11/30/2021 03:29:21 PM",-1
"05/21/2020","05/22/2020 12:00:00 AM",-1
"09/05/2020","09/06/2020 02:09:04 PM",-1
"05/15/2021","05/16/2021 01:46:12 PM",-1
"08/16/2020","08/17/2020 02:26:31 PM",-1
"07/29/2021","07/30/2021 02:36:41 PM",-1
"01/28/2021","01/29/2021 02:42:19 PM",-1
"08/15/2020","08/16/2020 02:57:14 PM",-1
"09/11/2020","09/12/2020 02:12:43 PM",-1
"03/07/2022","03/08/2022 02:50:46 PM",-1
"05/29/2020","05/30/2020 03:47:59 PM",-1
"12/17/2020","12/18/2020 02:45:01 PM",-1
"01/09/2021","01/10/2021 04:10:55 PM",-1
"07/11/2021","07/12/2021 02:22:55 PM",-1
"06/17/2021","06/18/2021 12:00:00 AM",-1
"01/24/2022","01/25/2022 02:33:43 PM",-1
"11/24/2021","11/25/2021 02:14:48 PM",-1
"04/22/2021","04/23/2021 01:57:50 PM",-1
"07/09/2021","07/10/2021 12:00:00 AM",-1
"03/23/2021","03/24/2021 02:16:52 PM",-1
"06/11/2020","06/12/2020 02:17:59 PM",-1
"12/05/2021","12/06/2021 02:59:31 PM",-1
"08/14/2020","08/15/2020 02:02:05 PM",-1
"10/15/2020","10/16/2020 01:33:55 PM",-1
"01/14/2022","01/15/2022 02:59:30 PM",-1
"05/25/2020","05/26/2020 02:23:02 PM",-1
"10/11/2020","10/12/2020 02:07:08 PM",-1
"12/05/2020","12/06/2020 02:51:16 PM",-1
"10/07/2020","10/08/2020 01:56:57 PM",-1
"05/16/2020","05/17/2020 03:27:46 PM",-1
"01/28/2021","01/29/2021 02:42:19 PM",-1
"12/22/2021","12/23/2021 02:39:18 PM",-1
"05/30/2021","05/31/2021 01:43:43 PM",-1
"07/06/2021","07/07/2021 02:48:49 PM",-1
"06/20/2021","06/21/2021 12:00:00 AM",-1
"04/04/2021","04/05/2021 12:00:00 AM",-1
"12/28/2020","12/29/2020 02:56:32 PM",-1
"01/09/2022","01/10/2022 03:08:19 PM",-1
"08/19/2020","08/20/2020 03:11:45 PM",-1
"08/07/2020","08/08/2020 02:58:44 PM",-1
"02/08/2022","02/09/2022 02:50:57 PM",-1
"02/24/2022","02/25/2022 03:09:12 PM",-1
"08/19/2021","08/20/2021 01:21:34 PM",-1
"11/13/2020","11/14/2020 02:44:40 PM",-1
"05/24/2020","05/25/2020 02:12:49 PM",-1
"12/20/2021","12/21/2021 05:31:35 PM",-1
"03/06/2021","03/07/2021 02:51:40 PM",-1
"10/15/2021","10/16/2021 01:26:43 PM",-1
"06/03/2021","06/04/2021 02:56:57 PM",-1
"06/15/2020","06/16/2020 02:10:11 PM",-1
"08/27/2021","08/28/2021 01:53:26 PM",-1
"03/14/2021","03/15/2021 02:03:45 PM",-1
"07/30/2020","07/31/2020 12:00:00 AM",-1
"06/04/2021","06/05/2021 01:49:07 PM",-1
"12/07/2020","12/08/2020 02:59:49 PM",-1
"02/10/2021","02/11/2021 02:50:55 PM",-1
"01/11/2022","01/12/2022 03:21:08 PM",-1
"01/11/2021","01/12/2021 02:48:35 PM",-1
"12/01/2021","12/02/2021 02:35:20 PM",-1
"11/08/2020","11/09/2020 02:38:54 PM",-1
"02/28/2021","03/01/2021 03:21:38 PM",-1
"07/02/2021","07/03/2021 01:44:06 PM",-1
"11/14/2020","11/15/2020 12:00:00 AM",-1
"03/14/2020","03/15/2020 12:00:00 AM",-1
"04/14/2021","04/15/2021 01:58:27 PM",-1
"08/03/2021","08/04/2021 03:17:10 PM",-1
"11/10/2021","11/11/2021 02:27:06 PM",-1
"02/24/2022","02/25/2022 03:09:12 PM",-1
"10/16/2020","10/17/2020 02:09:18 PM",-1
"12/01/2021","12/02/2021 02:35:20 PM",-1
"10/26/2021","10/27/2021 02:21:35 PM",-1
"05/31/2020","06/01/2020 02:17:42 PM",-1
"12/17/2021","12/18/2021 02:58:45 PM",-1
"01/20/2021","01/21/2021 02:44:32 PM",-1
"03/07/2022","03/08/2022 02:50:46 PM",-1
"09/29/2020","09/30/2020 02:17:41 PM",-1
"02/15/2022","02/16/2022 03:00:19 PM",-1
"10/03/2021","10/04/2021 01:57:57 PM",-1
"01/11/2022","01/12/2022 03:21:08 PM",-1
"09/24/2021","09/25/2021 01:25:43 PM",-1
"11/12/2020","11/13/2020 02:54:34 PM",-1
"05/24/2020","05/25/2020 02:12:49 PM",-1
"10/06/2021","10/07/2021 02:06:32 PM",-1
"07/22/2020","07/23/2020 02:48:19 PM",-1
"01/04/2022","01/05/2022 04:16:33 PM",-1
"02/18/2022","02/19/2022 02:20:06 PM",-1
"12/04/2020","12/05/2020 02:29:17 PM",-1
"11/11/2020","11/12/2020 12:00:00 AM",-1
"08/05/2020","08/06/2020 02:12:27 PM",-1
"07/06/2020","07/07/2020 02:58:02 PM",-1
"08/24/2020","08/25/2020 02:02:54 PM",-1
"09/22/2020","09/23/2020 01:51:22 PM",-1
"08/20/2021","08/21/2021 01:25:01 PM",-1
"01/08/2021","01/09/2021 03:26:08 PM",-1
"12/23/2020","12/24/2020 02:31:20 PM",-1
"06/14/2021","06/15/2021 12:00:00 AM",-1
"07/30/2021","07/31/2021 01:56:41 PM",-1
"07/23/2020","07/24/2020 02:18:40 PM",-1
"08/19/2020","08/20/2020 03:11:45 PM",-1
"04/27/2021","04/28/2021 03:20:12 PM",-1
"01/12/2022","01/13/2022 02:34:51 PM",-1
"11/18/2020","11/19/2020 03:01:36 PM",-1
"07/10/2020","07/11/2020 06:25:05 PM",-1
"03/06/2022","03/07/2022 03:00:11 PM",-1
"02/15/2021","02/16/2021 12:00:00 AM",-1
"02/26/2021","02/27/2021 02:51:23 PM",-1
"03/10/2022","03/11/2022 03:18:11 PM",-1
"02/14/2022","02/15/2022 03:38:24 PM",-1
"06/21/2020","06/22/2020 03:24:02 PM",-1
"07/15/2021","07/16/2021 02:03:13 PM",-1
"06/11/2021","06/12/2021 02:13:34 PM",-1
"05/26/2021","05/27/2021 01:41:41 PM",-1
"10/19/2021","10/20/2021 02:03:53 PM",-1
"07/28/2020","07/29/2020 12:00:00 AM",-1
"05/09/2021","05/10/2021 12:00:00 AM",-1
"11/29/2021","11/30/2021 03:29:21 PM",-1
"10/26/2020","10/27/2020 01:47:53 PM",-1
"01/12/2021","01/13/2021 02:44:58 PM",-1
"12/21/2021","12/22/2021 02:47:22 PM",-1
"05/22/2020","05/23/2020 05:58:16 PM",-1
"12/13/2020","12/14/2020 02:36:45 PM",-1
"03/25/2021","03/26/2021 02:14:54 PM",-1
"12/14/2020","12/15/2020 02:39:02 PM",-1
"05/15/2020","05/16/2020 12:00:00 AM",-1
"02/20/2021","02/21/2021 12:00:00 AM",-1
"02/05/2021","02/06/2021 04:05:17 PM",-1
"09/24/2020","09/25/2020 01:54:10 PM",-1
"07/14/2021","07/15/2021 02:29:47 PM",-1
"10/08/2020","10/09/2020 01:43:36 PM",-1
"11/04/2021","11/05/2021 02:19:47 PM",-1
"05/23/2020","05/24/2020 02:15:55 PM",-1
"08/04/2020","08/05/2020 02:13:18 PM",-1
"11/24/2021","11/25/2021 02:14:48 PM",-1
"01/06/2022","01/07/2022 03:48:33 PM",-1
"10/15/2021","10/16/2021 01:26:43 PM",-1
"11/25/2021","11/26/2021 02:12:52 PM",-1
"04/17/2021","04/18/2021 01:41:35 PM",-1
"12/08/2021","12/09/2021 02:45:23 PM",-1
"03/02/2021","03/03/2021 03:20:17 PM",-1
"03/08/2022","03/09/2022 02:28:56 PM",-1
"04/14/2021","04/15/2021 01:58:27 PM",-1
"04/07/2020","04/08/2020 12:00:00 AM",-1
"10/24/2021","10/25/2021 05:00:46 PM",-1
"12/02/2021","12/03/2021 03:05:46 PM",-1
"05/28/2021","05/29/2021 01:33:02 PM",-1
"05/12/2021","05/13/2021 02:28:07 PM",-1
"12/20/2021","12/21/2021 05:31:35 PM",-1
"12/29/2021","12/30/2021 02:41:22 PM",-1
"10/07/2021","10/08/2021 01:43:16 PM",-1
"02/24/2022","02/25/2022 03:09:12 PM",-1
"01/06/2022","01/07/2022 03:48:33 PM",-1
"01/31/2021","02/01/2021 02:50:29 PM",-1
"10/07/2021","10/08/2021 01:43:16 PM",-1
"02/27/2022","02/28/2022 02:56:19 PM",-1
"01/18/2022","01/19/2022 03:44:00 PM",-1
"07/12/2020","07/13/2020 03:19:34 PM",-1
"05/16/2021","05/17/2021 02:13:39 PM",-1
"04/29/2021","04/30/2021 01:40:40 PM",-1
"01/03/2022","01/04/2022 02:43:16 PM",-1
"01/30/2021","01/31/2021 02:48:12 PM",-1
"05/01/2020","05/02/2020 03:47:19 PM",-1
"11/22/2020","11/23/2020 12:00:00 AM",-1
"10/27/2021","10/28/2021 02:08:30 PM",-1
"08/19/2021","08/20/2021 01:21:34 PM",-1
"08/23/2021","08/24/2021 02:24:26 PM",-1
"03/04/2021","03/05/2021 04:11:33 PM",-1
"03/06/2022","03/07/2022 03:00:11 PM",-1
"03/14/2021","03/15/2021 02:03:45 PM",-1
"10/28/2020","10/29/2020 02:11:33 PM",-1
"09/23/2021","09/24/2021 01:56:18 PM",-1
"02/22/2022","02/23/2022 03:07:10 PM",-1
"07/23/2021","07/24/2021 02:21:11 PM",-1
"07/04/2021","07/05/2021 12:00:00 AM",-1
"11/30/2020","12/01/2020 12:00:00 AM",-1
"08/20/2020","08/21/2020 02:27:34 PM",-1
"07/20/2020","07/21/2020 02:50:17 PM",-1
"07/04/2021","07/05/2021 02:30:02 PM",-1
"01/20/2021","01/21/2021 02:44:32 PM",-1
"05/16/2020","05/17/2020 03:27:46 PM",-1
"01/10/2021","01/11/2021 03:01:02 PM",-1
"07/11/2020","07/12/2020 03:13:57 PM",-1
"12/02/2021","12/03/2021 03:05:46 PM",-1
"09/20/2020","09/21/2020 01:47:41 PM",-1
"01/09/2022","01/10/2022 03:08:19 PM",-1
"08/27/2021","08/28/2021 01:53:26 PM",-1
"12/14/2020","12/15/2020 12:00:00 AM",-1
"05/10/2021","05/11/2021 01:53:24 PM",-1
"12/23/2021","12/24/2021 02:15:59 PM",-1
"01/27/2022","01/28/2022 02:17:23 PM",-1
"12/19/2020","12/20/2020 02:32:33 PM",-1
"02/20/2021","02/21/2021 02:57:50 PM",-1
